"name","sector","drInCharge","address","addressWithUnit","tel","email"
"","","","Renal Associates Sdn BhdNo. 85, Jalan Gasing  46000 Petaling Jaya  Selangor Darul Ehsan  MALAYSIA","Renal Associates, HD Unit","( 03)79543888","renal.associatessdnbhd@yahoo.com"
"Thomson Hospital Kota Damansara, HD Unit","PRIVATE","","","","",""
"","","","Dialysis Centre Thomson Hospitals Sdn Bhd(Tropicana Medical Centre)1st Floor, No. 11, Jalan Teknologi, Taman Sains SelangorPJU 5, Kota Damansara  47810 Petaling Jaya  Selangor Darul Ehsan  MALAYSIA","Thomson Hospital Kota Damansara, HD Unit","( 03)62871111  8139","Thomsonclinic@diaverum.com"
"Yayasan Kebajikan SSL, HD Unit","NGO","LIM SOO KUN;","","","",""
"","","","Yayasan Kebajikan SSL HemodialisisNo. 9, Jalan 5, Section 1 (1/5)  46000 Petaling Jaya  Selangor Darul Ehsan  MALAYSIA","Yayasan Kebajikan SSL, HD Unit","( 03)77824092","management@sausenglum.org"
"Assunta Hospital, Tx Unit","PRIVATE","TAN HEE WU;","","","",""
"","","","Kidney and Dialysis UnitAssunta HospitalJalan Templer  46990 Petaling Jaya  Selangor Darul Ehsan  MALAYSIA","Assunta Hospital, Tx Unit","( 03)78723186","info@assunta.com.my"
"Tan Medical Renal Clinic, Tx Unit","PRIVATE","TAN HEE WU;","","","",""
"","","","Healthcare Dialysis CentreNo. 41, Tingkat 1, Jalan 6/31  46300 Petaling Jaya  Selangor Darul Ehsan  MALAYSIA","Tan Medical Renal Clinic, Tx Unit","( 03)77836423",""
"Puchong","","","","","",""
"BBA (Puchong) Dialysis Centre, HD Unit","PRIVATE","YASMIN @ YASMIN JAYADEVAN;","","","",""
"","","","B. Braun Avitum (Puchong) Dialysis Centre(B. Braun Avitum Avitum Renal Services Sdn Bhd)No. 8-0 & 8-1, Jalan Puteri 4/2, Bandar Puteri  47100 Puchong  Selangor Darul Ehsan  MALAYSIA","BBA (Puchong) Dialysis Centre, HD Unit","( 03)80600863","bars_puchong@apmail.bbraun.com"
"MB Star Rawatan Dialisis Puchong Utama, HD Unit","PRIVATE","KAMARULZAMAH BIN ABDUL MANAF;","","","",""
"","","","MB Star Rawatan Dialisis Puchong UtamaNo. 3,3A & 5, Jalan PU 7/1Pusat Bandar Puchong Utama  47100 Puchong  Selangor Darul Ehsan  MALAYSIA","MB Star Rawatan Dialisis Puchong Utama, HD Unit","( 03)80628068","mbstar_dialisis@yahoo.com"
"Pusat Dialisis Davita Puchong, HD Unit","PRIVATE","JAIDEEP SINGH A/L AWTAR;","","","",""
"","","","Pusat Dialisis Davita PuchongNo. 20 & 22G, Jalan OP 1/5Pusat Perdagangan One Puchong  47160 Puchong  Selangor Darul Ehsan  MALAYSIA","Pusat Dialisis Davita Puchong, HD Unit","03-80769909","NoorHafizah.MohdZaini@davita.com"
"Pusat Dialisis Mediway (Cawangan Bandar Puteri Puchong), HD Unit","PRIVATE","ZAZALI @ ZALALI BIN OTHMAN;","","","",""
"","","","Pusat Dialisis Mediway (Cawangan Bandar Puteri Puchong)No. 5 & 5A, Jalan Puteri 7/9Bandar Puteri  47100 Puchong  Selangor Darul Ehsan  MALAYSIA","Pusat Dialisis Mediway (Cawangan Bandar Puteri Puchong), HD Unit","010-2901732","mdpuchong22@gmail.com"
"Syukur Dialisis (Puchong), HD Unit","PRIVATE","ZAZALI @ ZALALI BIN OTHMAN;","","","",""
"","","","Syukur Dialisis (Syukur Elit Sdn Bhd)No. 102A, Jalan Puteri 5/1Bandar Puteri  47100 Puchong  Selangor Darul Ehsan  MALAYSIA","Syukur Dialisis (Puchong), HD Unit","( 03)80605380","1@yahoo.com"
"Yayasan Kebajikan SSL Puchong, HD Unit","NGO","NG KOK PENG;","","","",""
"","","","Yayasan Kebajikan SSL HemodialisisLot PT 39480, Jalan Industri PBP3Taman Industri, Pusat Bandar Puchong  47100 Puchong  Selangor Darul Ehsan  MALAYSIA","Yayasan Kebajikan SSL Puchong, HD Unit","( 03)58829006","management@sausenglum.org"
"Rawang","","","","","",""
"DSS Dialysis Centre (Rawang), HD Unit","PRIVATE","","","","",""
"","","","Davita Seri Setia Dialysis Centre (Rawang)No. 27 G, Wisma PERKESO, Jalan Setia Rawang 1Taman Setia Rawan, KM 25 Jalan Ipoh  48000 Rawang  Selangor Darul Ehsan  MALAYSIA","DSS Dialysis Centre (Rawang), HD Unit","( 03)60915819",""
"KPJ Rawang Specialist Hospital, HD Unit","PRIVATE","SHAFIRA BINTI MOHAMAD SHA;","","","",""
"","","","Haemodialysis UnitKPJ Rawang Specialist Hospital Jalan Rawang, Bandar Baru Rawang  48000 Rawang  Selangor Darul Ehsan  MALAYSIA","KPJ Rawang Specialist Hospital, HD Unit","( 03)60998999  8937","Customerservice@kpjrawang.com"
"Pusat Dialisis Davita Tamansari, HD Unit","PRIVATE","MUHAMMAD HAZWAN ASYRAF BIN MD TOP;","","","",""
"","","","Pusat Dialisis Davita TamansariNo. 29-G, 30-G, 31-G & 32-G, Kemaris AvenueJalan Kawasan Perindustrian Rawangsungai Bakau  48000 Rawang  Selangor Darul Ehsan  MALAYSIA","Pusat Dialisis Davita Tamansari, HD Unit","03-60923793",""
"Pusat Dialisis Pertama Rawang, HD Unit","PRIVATE","NOORULAMIN BIN ABDUL RAHMAN;","","","",""
"","","","Pusat Dialisis Pertama RawangNo. 63, Jalan Bandar Rawang 1Pusat Bandar Rawang  48000 Rawang  Selangor Darul Ehsan  MALAYSIA","Pusat Dialisis Pertama Rawang, HD Unit","( 03)60909077","-"
"Pusat Hemodialisis Nur'ain, HD Unit","PRIVATE","","","","",""
"","","","Pusat Hemodialisis Nur'ain(Nephron First Resources)No. 21 & 22, Jalan R2/2Rawang Integrated Industrial Park  48000 Rawang  Selangor Darul Ehsan  MALAYSIA","Pusat Hemodialisis Nur'ain, HD Unit","( 03)60934100","dialisisnurain@gmail.com"
"Pusat Hemodialisis Syifa (Bukit Beruntung), HD Unit","PRIVATE","","","","",""
"","","","Pusat Hemodialisis Syifa (Cawangan Bukit Beruntung)No. 25, 27 & 29 (Grd Flr), Jalan Ademium 2G/10Pusat Perniagaan Adenium, Seksyen BB5, Bukit Beruntung  48300 Rawang  Selangor Darul Ehsan  MALAYSIA","Pusat Hemodialisis Syifa (Bukit Beruntung), HD Unit","019-3563532","ncmbb2022@gmail.com"
"Pusat Rawatan Dialisis AZ Yusra Dialysis Sdn Bhd, HD Unit","PRIVATE","FAIZATUL AZIMAH BINTI ABDULLAH;","","","",""
"","","","Pusat Rawatan Dialisis AZ Yusra Dialysis Sdn BhdNo.2B-1-12, Jalan Mutiara 3Rawang Mutiara Business Centre  48000 Rawang  Selangor Darul Ehsan  MALAYSIA","Pusat Rawatan Dialisis AZ Yusra Dialysis Sdn Bhd, HD Unit","03-60943735","az.yusra.dialysis@gmail.com"
"Pusat Rawatan Dialisis Iris, HD Unit","PRIVATE","MUHAMMAD RUSHDAN BIN ADZAN;","","","",""
"","","","Pusat Rawatan Dialisis IrisNo. 1, No. 3 & No. 3-1, Jalan Jenjarum 3D/1,Sek BB9, Perniagaan Jalan Jenjarum  48300 Rawang  Selangor Darul Ehsan  MALAYSIA","Pusat Rawatan Dialisis Iris, HD Unit","03-60210505","irishealthcare.my@gmail.com"
"SJAM-KPS Haemodialysis Centre 5 (Rawang), HD Unit","NGO","","","","",""
"","","","SJAM-KPS Haemodialysis CentreSt John Ambulans Malaysia, Kawasan Pantai SelangorNo. 52, Jalan Setia Rawang 1Taman Setia Rawang  48000 Rawang  Selangor Darul Ehsan  MALAYSIA","SJAM-KPS Haemodialysis Centre 5 (Rawang), HD Unit","( 03)60922005","st5@sjamsde.org.my"
"SJAM-KPS Pusat Hemodialisis Tasik Puteri (Station 13), HD Unit","NGO","NG KOK PENG;","","","",""
"","","","SJAM-KPS Pusat Hemodialisis Tasik Puteri (Station 13)No. 7G & 9G, Jalan Hijau 5/2Lembah Hijau, Bandar Tasik Puteri  48020 Rawang  Selangor Darul Ehsan  MALAYSIA","SJAM-KPS Pusat Hemodialisis Tasik Puteri (Station 13), HD Unit","( 03)60345952","st13@sjamsde.org.my"
"Sabak Bernam","","","","","",""
"Pusat Dialysis Davita Sabak Bernam, HD Unit","PRIVATE","KOH CHOON HE;","","","",""
"","","","Pusat Dialysis Davita Sabak Bernam(Quality Dialysis Care Sdn Bhd)No. 9 & 11, Jalan Menteri  45200 Sabak Bernam  Selangor Darul Ehsan  MALAYSIA","Pusat Dialysis Davita Sabak Bernam, HD Unit","03-32161719","nizaieza@gmail.com"
"Tengku Ampuan Jemaah Hospital, HD Unit","MOH","NORLEEN BINTI ZULKARNAIN SIM;","","","",""
"","","","Haemodialysis UnitHospital Tengku Ampuan Jemaah  45200 Sabak Bernam  Selangor Darul Ehsan  MALAYSIA","Tengku Ampuan Jemaah Hospital, HD Unit","( 03)32163333  258 / 263","hduhtaj@gmail.com"
"Sekinchan","","","","","",""
"Nefrocare Haemodialysis (SKC) Sdn Bhd, HD Unit","PRIVATE","TAN SONG CHOOI;","","","",""
"","","","Nefrocare Haemodialysis (SKC) Sdn Bhd12.1 & 12.2, Jalan Perdana 2,  45400 Sekinchan  Selangor Darul Ehsan  MALAYSIA","Nefrocare Haemodialysis (SKC) Sdn Bhd, HD Unit","( 03)51913905","nefrocarehaemodialysisskc@gmail.com"
"Semenyih","","","","","",""
"Dialisis Al-Ariff (Eco Majestic), HD Unit","PRIVATE","VIJENDRAN A/L SUPPAYA;","","","",""
"","","","Dialisis Al-Ariff (Eco Majestic)42A, Jalan Eco Majestic 10/1D,Eco Majestic  43500 Semenyih  Selangor Darul Ehsan  MALAYSIA","Dialisis Al-Ariff (Eco Majestic), HD Unit","03-87249022","alariffecomajectic@gmail.com"
"Kaizenbros Dialysis Centre, HD Unit","PRIVATE","ZURIMAH BINTI ZAMHURI;","","","",""
"","","","Kaizenbros Dialysis CentreNo. 29G,  Jalan 5/10, Seksyen 5Bandar Rinching  43500 Semenyih  Selangor Darul Ehsan  MALAYSIA","Kaizenbros Dialysis Centre, HD Unit","( 03)87270791","medithree.kaizenbros@gmail.com"
"Pusat Hemodialisis Harmoni Hemodialisis (Cawangan Eco Majestic), HD Unit","PRIVATE","VAANI VALERIE A/P VISUVANATHAN;","","","",""
"","","","Pusat Hemodialisis Harmoni Hemodialisis (Cawangan Eco Majestic)No 39-1 & 39-2,Jalan Eco Majestic 9/1CEco Majestic  43500 Semenyih  Selangor Darul Ehsan  MALAYSIA","Pusat Hemodialisis Harmoni Hemodialisis (Cawangan Eco Majestic), HD Unit","03-87242238","harmonihdecomajestic@gmail.com"
"Pusat Hemodialisis Nilam (Semenyih), HD Unit","PRIVATE","FAIKAH BINTI MAHPOP;","","","",""
"","","","Pusat Hemodialisis Nilam (Semenyih) Sdn BhdNo. 60 & 62, Jalan TPS 1/7Taman Pelangi Semenyih  43500 Semenyih  Selangor Darul Ehsan  MALAYSIA","Pusat Hemodialisis Nilam (Semenyih), HD Unit","( 03)87249094","phns9094@yahoo.com"
"Pusat Perubatan Dialisis Semenyih, HD Unit","PRIVATE","SUZANA BINTI AHMAD RAMDZAN;","","","",""
"","","","Pusat Perubatan Dialisis Semenyih(Cerqofy Sdn Bhd)No. 42, Jalan TPS 1/7Taman Pelangi Semenyih  43500 Semenyih  Selangor Darul Ehsan  MALAYSIA","Pusat Perubatan Dialisis Semenyih, HD Unit","( 03)87234601","ppdsemenyih@gmail.com"
"Sepang","","","","","",""
"NSCMH Dialysis Care Cawangan Sepang, HD Unit","NGO","SASHIDARAN A/L JANISEIN;","","","",""
"","","","NSCMH Dialysis Care Cawangan SepangNo. 1, Jalan Sepang  43900 Sepang  Selangor Darul Ehsan  MALAYSIA","NSCMH Dialysis Care Cawangan Sepang, HD Unit","03-87904038","dialysissepang@gmail.com"
"Pusat Dialisis JL, HD Unit","PRIVATE","THEEPA NESAM A/L MARIAMUTU;","","","",""
"","","","Pusat Dialisis JL20-G, 22-G & 22-1 Horizon SquareJalan HVO 3, Bandar Sunsuria  43900 Sepang  Selangor Darul Ehsan  MALAYSIA","Pusat Dialisis JL, HD Unit","03-87050048","ss@jlm.asia"
"Pusat Dialisis Mukmin Salak Tinggi, HD Unit","PRIVATE","","","","",""
"","","","Pusat Dialisis Mukmin Salak TinggiNo. 34 & 35, Grd Flr, Jln 4Medan 120, Bandar Baru Salak Tinggi  43900 Sepang  Selangor Darul Ehsan  MALAYSIA","Pusat Dialisis Mukmin Salak Tinggi, HD Unit","0387066335","pdmsalaktinggi@gedungpenawar.com"
"Serdang","","","","","",""
"Hospital Sultan Abdul Aziz Shah UPM Serdang, CAPD Unit","UNIVERSITY","","","","",""
"","","","Hospital Sultan Abdul Aziz Shah UPM SerdangPersiaran Mardi UPM  43400 Serdang  Selangor Darul Ehsan  MALAYSIA","Hospital Sultan Abdul Aziz Shah UPM Serdang, CAPD Unit","03-97695845","nurulizzati@upm.edu.my"
"Hospital Pengajar UPM, MRRB Unit","UNIVERSITY","CHRISTOPHER LIM THIAM SEONG;","","","",""
"","","","Hospital Pengajar UPMHPUPM, Persiaran Mardi-UPM  43400 Serdang  Selangor Darul Ehsan  MALAYSIA","Hospital Pengajar UPM, MRRB Unit","03-97695844","tzelin@upm.edu.my"
"Seri Kembangan","","","","","",""
"Avisena Dialysis Centre Seri Kembangan, HD Unit","PRIVATE","FAIKAH BINTI MAHPOP;","","","",""
"","","","Avisena Dialysis Centre Seri Kembangan Sdn. Bhd.No. 13 & 15, Jalan Dagangan SB 4/3Taman Sg Besi Indah Seksen 4  43300 Seri Kembangan  Selangor Darul Ehsan  MALAYSIA","Avisena Dialysis Centre Seri Kembangan, HD Unit","010-5065626","serikembangan.dialysis@avisena.com.my"
"Hemodialisis Yayasan Veteran ATM (S Kembangan), HD Unit","PRIVATE","WONG FOOK SEONG;","","","",""
"","","","Hemodialisis Yayasan Veteran ATMNo. 17, Jalan Sg. Besi Indah 5/2Taman Sg. Besi Indah  43300 Seri Kembangan  Selangor Darul Ehsan  MALAYSIA","Hemodialisis Yayasan Veteran ATM (S Kembangan), HD Unit","( 03)89453494",""
"NSCMH Dialysis Care Cawangan Seri Kembangan, HD Unit","NGO","CHUA HOOI LIM;","","","",""
"","","","NSCMH Dialysis Care Cawangan Seri KembanganJalan 14/2B, Taman Serdang Utama  43300 Seri Kembangan  Selangor Darul Ehsan  MALAYSIA","NSCMH Dialysis Care Cawangan Seri Kembangan, HD Unit","03-89480712","xavierjeganathan@yahoo.com"
"Pusat Dialisis Pakar Medi-Nefron (Lestari), HD Unit","PRIVATE","","","","",""
"","","","Pusat Dialisis Pakar Medi-Nefron Sdn BhdNo. 16G, Jalan LP 1A/1Taman Lestari Perdana  43300 Seri Kembangan  Selangor Darul Ehsan  MALAYSIA","Pusat Dialisis Pakar Medi-Nefron (Lestari), HD Unit","( 03)89404489","haszilahmdsani@yahoo.com"
"Pusat Dialisis Pakar Medi-Nefron (Putra Permai), HD Unit","PRIVATE","CHRISTOPHER LIM THIAM SEONG;","","","",""
"","","","Pusat Dialisis Pakar Medi-Nefron Sdn BhdNo. 13-1 & 13-2, Jala BPP 5/1Pusat Bandar Putra Permai  43300 Seri Kembangan  Selangor Darul Ehsan  MALAYSIA","Pusat Dialisis Pakar Medi-Nefron (Putra Permai), HD Unit","( 03)89432088","haszilahmdsani@yahoo.com"
"Pusat Hemodialisis Nefrol I-Care, HD Unit","PRIVATE","GAURI A/P KRISHNAWAMY;","","","",""
"","","","Pusat Hemodialisis Nefrol I-CareNo. 35 & 35-1, Jalan BPP 8/1Bandar Putra Permai  43300 Seri Kembangan  Selangor Darul Ehsan  MALAYSIA","Pusat Hemodialisis Nefrol I-Care, HD Unit","03-85592994","Ncm.serikembangan@nephro.com.my"
"SJAM-KPS Pusat Hemodialisis Serdang Raya (Station14), HD Unit","NGO","KENNETH LAI KOAH KIEN;","","","",""
"","","","SJAM-KPS Pusat Hemodialisis Serdang Raya (Station14)Dewan Masyarakat, Jalan SR 6/4Taman Serdang Raya  43300 Seri Kembangan  Selangor Darul Ehsan  MALAYSIA","SJAM-KPS Pusat Hemodialisis Serdang Raya (Station14), HD Unit","(011)62605005","st14@sjamsde.org.my"
"Shah Alam","","","","","",""
"Avisena Dialysis Centre, CAPD Unit","PRIVATE","","","","",""
"","","","Avisena Dialysis Centre Sdn BhdG-3, G-3A & G-5, G-6 & G-7, Plaza Azalea, No. 6, Persiaran Bandaraya, Seksyen 14  40000 Shah Alam  Selangor Darul Ehsan  MALAYSIA","Avisena Dialysis Centre, CAPD Unit","03-55232630","dialysis@avisena.com.my"
"Aura Renal Sdn Bhd, HD Unit","PRIVATE","ZAZALI @ ZALALI BIN OTHMAN;","","","",""
"","","","Aura Renal Sdn Bhd No 70 & 72 Jalan Badminton  13/29Tadisma Business Park, Section 13  40100 Shah Alam  Selangor Darul Ehsan  MALAYSIA","Aura Renal Sdn Bhd, HD Unit","018-3720818","aurahemodialisis@gmail.com"
"Avisena Dialysis Centre, HD Unit","PRIVATE","","","","",""
"","","","Avisena Dialysis Centre Sdn BhdG-3, G3A & G-G-5, Plaza AzaleaNo. 6, Persiaran BandarayaSeksyen 14  40000 Shah Alam  Selangor Darul Ehsan  MALAYSIA","Avisena Dialysis Centre, HD Unit","03-55232630","dialysis@avisena.com.my"
"Avisena Dialysis Setia Alam, HD Unit","PRIVATE","MAISARAH BINTI JALALONMUHALI;","","","",""
"","","","Avisena Dialysis Setia AlamC-G-08, C-G-09, C-1-09 Sunsuria Forum @ 7th AvenueNo.1, Jalan Setia Dagang AL u13/ALSetia Alam, Seksyen U13  40170 Shah Alam  Selangor Darul Ehsan  MALAYSIA","Avisena Dialysis Setia Alam, HD Unit","019-5523951","dialysis.setiaalam@avisena.com.my"
"Damansara Premier Dialysis Centre, HD Unit","PRIVATE","KENG TEE CHAU;","","","",""
"","","","No. 26-GF & 28 -GF Jalan Setia Perdana AY U13/AYBandar Setia Alam, Seksyen U13  40170 Shah Alam  Selangor Darul Ehsan  MALAYSIA","Damansara Premier Dialysis Centre, HD Unit","03-33587980","damansarapremier@gmail.com"
"Haemodialysis Unit Ara Damansara Medical Centre, HD Unit","PRIVATE","TAN LI PING;","","","",""
"","","","Haemodialysis Unit Ara Damansara Medical CentreLower Ground, Lot 2, Jalan Lapangan Terbang,Seksyen U2  40150 Shah Alam  Selangor Darul Ehsan  MALAYSIA","Haemodialysis Unit Ara Damansara Medical Centre, HD Unit","( 03)78399223  9224","aradamansara.dc@yahoo.com"
"KPJ Selangor Specialist Hospital, HD Unit","PRIVATE","SHAIKH JAFFAR B SHAIKH KONEL;","","","",""
"","","","Dialysis Renal UnitKPJ Selangor Specialist HospitalLot. 1, Jalan Singa 20/1, Seksyen 20  40300 Shah Alam  Selangor Darul Ehsan  MALAYSIA","KPJ Selangor Specialist Hospital, HD Unit","( 03)55431111  6039/6038/","haemodialysis@kpjselangor.com"
"MSU Medical Centre, HD Unit","PRIVATE","","","","",""
"","","","MSU Medical CentreNo. 4 (PT No. 1108) Persiaran Olahraga40100 Shah Alam03-55262888 1130803-55262999 11307eamdialysiscentresdnbhd@gmail.com  40100 Shah Alam  Selangor Darul Ehsan  MALAYSIA","MSU Medical Centre, HD Unit","03-55262888  11308","eamdialysiscentresdnbhd@gmail.com"
"Pusat Dialisis Aiman Shah Alam, HD Unit","PRIVATE","ZAIDI B HJ. OMAR @ MAHDA;","","","",""
"","","","Pusat Dialisis Aiman Shah AlamNo. 51-G, Jalan Pahat K 15/KSeksyen 15, Dataran Otomobil  40200 Shah Alam  Selangor Darul Ehsan  MALAYSIA","Pusat Dialisis Aiman Shah Alam, HD Unit","( 03)55232675","drzaidimahda@gmail.com"
"Pusat Dialisis Al-Ehsan, HD Unit","PRIVATE","SOEHARDY BIN ZAINUDIN;","","","",""
"","","","Pusat Dialisis Al-EhsanNo. 14, Jalan Keluli, AK7/AKTaman Perindustrian Bukit RajaSeksyen 7  40000 Shah Alam  Selangor Darul Ehsan  MALAYSIA","Pusat Dialisis Al-Ehsan, HD Unit","03-33584625","ehsan.renalcare@gmail.com"
"Pusat Dialisis An'nur Seksyen 13, HD Unit","PRIVATE","AZMAN BIN MOHD NOR;","","","",""
"","","","Pusat Dialisis Annur Seksyen 13(Saidsons Sdn Bhd)No. 7-01-01 & 7-02-01 Precint AlamiPersiaran Akuatik, Seksyen 13, Worldwide  40100 Shah Alam  Selangor Darul Ehsan  MALAYSIA","Pusat Dialisis An'nur Seksyen 13, HD Unit","( 03)55230698","azalinaessa@gmail.com"
"Pusat Dialisis MAIS (Shah Alam), HD Unit","PRIVATE","HIJRASYARO BINTI MOHD SALLEH;","","","",""
"","","","Pusat Dialisis MAIS Lot 2G 13-14-15-16, Gound Floor, Bangunan Wisma MAIS, Blok 2Jalan RU 3/9A, Seksyen 3  40000 Shah Alam  Selangor Darul Ehsan  MALAYSIA","Pusat Dialisis MAIS (Shah Alam), HD Unit","( 03)55120541","shahalamyide@yahoo.com"
"Pusat Dialisis MAIS Cawangan Bukit Jelutong, HD Unit","NGO","HIJRASYARO BINTI MOHD SALLEH;","","","",""
"","","","Pusat Dialisis MAIS Cawangan Bukit Jelutong(Yayasan Islam Darul Ehsan)Masjid Tengku Ampuan JemaahJalan Mimbar U8/2Bukit Jelutong  40150 Shah Alam  Selangor Darul Ehsan  MALAYSIA","Pusat Dialisis MAIS Cawangan Bukit Jelutong, HD Unit","( 03)78319761","pdmbukitjelutong@yahoo.com"
"Pusat Dialisis Perkeso (Cawangan Shah Alam), HD Unit","PRIVATE","MOHAMAD FAZNIN BIN MOHAMED TALIB;","","","",""
"","","","Pusat Dialisis Perkeso (Cawangan Shah Alam)No. 5-G, 7-G & 7-1, Jalan Dinar D U3/DTaman Subang Perdana, Seksyen U3  40150 Shah Alam  Selangor Darul Ehsan  MALAYSIA","Pusat Dialisis Perkeso (Cawangan Shah Alam), HD Unit","03-78318108","ncm.shahalam@nephro.com.my"
"Pusat Dialisis Subang, HD Unit","PRIVATE","ZAINAL ABIDIN BIN AWANG;","","","",""
"","","","Pusat Dialisis Subang(BMC Ultracare Sdn Bhd)No. 27G, Jalan Bulan BS U5/BS, Seksyen U, Bandar Pinggiran Subang  40150 Shah Alam  Selangor Darul Ehsan  MALAYSIA","Pusat Dialisis Subang, HD Unit","( 03)77342731","info@beyondmedicare.com.my"
"Pusat Hemodialisis Shah Alam, HD Unit","PRIVATE","ROSMAN BIN AB RAHMAN;","","","",""
"","","","Pusat Hemodialisis Shah AlamNo. 6, Jalan Astaka U8/LBukit Jelutong  40150 Shah Alam  Selangor Darul Ehsan  MALAYSIA","Pusat Hemodialisis Shah Alam, HD Unit","( 03)78313318","dialisisshalam@gmail.com"
"Shah Alam Hospital, HD Unit","MOH","MOHD KHAIRUL BIN MOHD KAMIL;","","","",""
"","","","Unit HaemodialysisShah Alam HospitalPersiaran Kayangan, Syksyen 7  40000 Shah Alam  Selangor Darul Ehsan  MALAYSIA","Shah Alam Hospital, HD Unit","( 03)55263000  2708 /2709",""
"SJAM-KPS Haemodialysis Centre 11 (Shah Alam), HD Unit","NGO","NG KOK PENG;","","","",""
"","","","SJAM-KPS Pusat Hemodialisis Shah AlamNo. 7 & 9, Jalan Jimat 25/87Taman Sri MudaSECTION 25  40400 Shah Alam  Selangor Darul Ehsan  MALAYSIA","SJAM-KPS Haemodialysis Centre 11 (Shah Alam), HD Unit","( 03)51219001","st11@sjamsde.org.my"
"Subang Jaya","","","","","",""
"Sunway Medical Centre Sdn Bhd, CAPD Unit","PRIVATE","","","","",""
"","","","Sunway Medical Centre Sdn BhdCAPD UnitNo. 5, Jalan Lagoon SelatanBandar Sunway  47500 Subang Jaya  Selangor Darul Ehsan  MALAYSIA","Sunway Medical Centre Sdn Bhd, CAPD Unit","03-74919191  28041","-"
"Eagles Dialysis Centre Berhad, HD Unit","NGO","CAROLINE HO MEI LI;","","","",""
"","","","Eagles Dialysis Centre BerhadNo. 11, Jalan TP6Taman Perindustrian UEP  47620 Subang Jaya  Selangor Darul Ehsan  MALAYSIA","Eagles Dialysis Centre Berhad, HD Unit","( 03)58853788","eaglesdialysis@gmail.com"
"Pusat Dialisis Indah (Subang Jaya), HD Unit","PRIVATE","GNANAGURU A/L GNANASUNDRAM;","","","",""
"","","","Pusat Dialisis Indah(Renal Expert Plt)No. 22A-G, Jalan Putra Mahkota 7/6A, Putra Heights  47650 Subang Jaya  Selangor Darul Ehsan  MALAYSIA","Pusat Dialisis Indah (Subang Jaya), HD Unit","03-51019260","renalexpert@gmail.com"
"Pusat Rawatan Dialisis Pusat Dialisis Nur Kasih Sdn Bhd (Cawangan Putra Heights), HD Unit","PRIVATE","HANAFIAH BIN BASHIRUN;","","","",""
"","","","Pusat Rawatan Dialisis Pusat Dialisis Nur Kasih Sdn Bhd (Cawangan Putra Heights)No. 29, Jalan Putra Mahkota 7/8CPutra Heights  47650 Subang Jaya  Selangor Darul Ehsan  MALAYSIA","Pusat Rawatan Dialisis Pusat Dialisis Nur Kasih Sdn Bhd (Cawangan Putra Heights), HD Unit","03-51037504","putraheightnurse@gmail.com"
"Sime Darby Medical Centre Subang Jaya, HD Unit","PRIVATE","SYAMA PRASAD A/L K C A MENON;","","","",""
"","","","Haemodialysis CentreSime Darby Medical Centre Subang Jaya No. 1, Jalan SS 12/1A  47500 Subang Jaya  Selangor Darul Ehsan  MALAYSIA","Sime Darby Medical Centre Subang Jaya, HD Unit","( 03)56391212  1594","-"
"Smartcare Dialysis Centre (Subang Jaya), HD Unit","PRIVATE","LEE WAN TIN;","","","",""
"","","","Klinik Pakar Dialisis (Smartcare Dialysis Centre)No. 52G, Jalan USJ 10/1B, UEP Subang Jaya  47620 Subang Jaya  Selangor Darul Ehsan  MALAYSIA","Smartcare Dialysis Centre (Subang Jaya), HD Unit","( 03)56337618","sc_usj@apmail.bbraun.com"
"Subang Dialysis Centre, HD Unit","PRIVATE","SHYMA DEVI A/P K RAMU;","","","",""
"","","","Subang Dialysis CentreNo. 45 & 47, Jalan SS15/5A  47500 Subang Jaya  Selangor Darul Ehsan  MALAYSIA","Subang Dialysis Centre, HD Unit","( 03)56314844","dialysis_subang23@yahoo.com"
"Sunway Medical Centre (2), HD Unit","PRIVATE","","","","",""
"","","","Haemodialysis UnitSunway Medical CentreNo. 5, Jalan Lagoon SelatanBandar Sunway  47500 Subang Jaya  Selangor Darul Ehsan  MALAYSIA","Sunway Medical Centre (2), HD Unit","( 03)74911135","krishnak@sunway.com.my"
"Sunway Medical Centre (3), HD Unit","PRIVATE","","","","",""
"","","","Sunway Medical CentreNo. 5, Jln Lagoon Selatan, Bandar Sunway  47500 Subang Jaya  Selangor Darul Ehsan  MALAYSIA","Sunway Medical Centre (3), HD Unit","(03)74919191  28042/43","krishnak@sunway.com.my"
"Sunway Medical Centre (4), HD Unit","PRIVATE","","","","",""
"","","","Sunway Medical Centre Sdn BhdLevel 16, Menara SunwayJalan Lagoon Timur, Bandar Sunway  47500 Subang Jaya  Selangor Darul Ehsan  MALAYSIA","Sunway Medical Centre (4), HD Unit","(03)74919191  28042/43","krishnak@sunway.com.my"
"Sunway Medical Centre Sdn Bhd (5), HD Unit","PRIVATE","YIAW KIAN MUN;","","","",""
"","","","Sunway Medical Centre Sdn BhdLevel 16, Menara SunwayJalan Lagoon Timur, Bandar Sunway  47500 Subang Jaya  Selangor Darul Ehsan  MALAYSIA","Sunway Medical Centre Sdn Bhd (5), HD Unit","03-74919191  11135","krishnak@sunway.com.my"
"Sunway Medical Centre Sdn Bhd (6), HD Unit","PRIVATE","LOW KWAI SIONG;","","","",""
